state,current_date,cumulative_var1_at_current_date,cumulative_var2_at_current_date,day_since_policy1,day_since_policy2,day_since_policy3,day_since_policy4,outcome_var,cat_var_Sector,num_var_Sector,cat_var2,key_cat_var1,econ_var4,econ_var3
TX,4/26/2020,25209,676,39,44,nan,24,-2.950504409,A,"2,549.20",No,No,4.5,51340
UT,4/26/2020,4123,41,39,51,nan,30,-2.086072298,A,295.2,No,No,2.5,59206
VA,4/26/2020,12969,448,39,45,nan,27,-3.723667896,E,779.6,No,No,2.7,57513
VT,4/26/2020,851,46,39,44,32,33,-4.154139841,C,65.4,No,Yes,2.4,68358
WA,4/26/2020,13663,757,39,57,32,34,-3.464096661,A,654.7,Yes,Yes,3.9,71535
WI,4/26/2020,5911,274,39,45,32,32,-2.963207221,F,484.2,No,No,3.5,43469
WV,4/26/2020,1053,34,39,41,33,33,-3.304641633,B,152.1,No,No,5,70979
WY,4/26/2020,502,7,39,44,nan,nan,-1.889332293,A,532.8,No,No,3.7,59305
AK,4/27/2020,343,7,40,47,30,30,-2.302247108,B,79.3,No,No,6,73181
AL,4/27/2020,6539,228,40,45,nan,23,-1.23222905,B,393.5,No,No,2.7,48123
AR,4/27/2020,3069,51,40,47,nan,nan,-1.495315975,A,253.2,No,No,3.5,45869
AZ,4/27/2020,6716,277,40,47,nan,27,-2.480684172,A,551.3,No,Yes,4.5,56581
CA,4/27/2020,45208,1800,40,54,39,39,-2.572752238,A,"3,062.50",Yes,Yes,3.9,71805
CO,4/27/2020,13804,705,40,47,32,32,-2.505587126,A,481.5,No,No,2.5,69117
CT,4/27/2020,25997,2012,40,48,35,35,-2.928913565,C,345.1,Yes,Yes,3.7,74168
DC,4/27/2020,3892,185,40,47,33,26,-3.772740981,B,239.7,Yes,Yes,5.2,82372
DE,4/27/2020,4162,125,40,45,34,34,-2.571058803,A,82.8,No,No,4,62852
FL,4/27/2020,32130,1087,40,49,nan,24,-2.686141441,A,"1,823.00",No,No,2.8,52594
GA,4/27/2020,23229,981,40,44,nan,24,-1.852396746,A,954.3,No,No,3.1,56183
HI,4/27/2020,600,16,40,54,33,33,-4.163796006,D,127.6,No,No,2.7,77765
IA,4/27/2020,5868,127,40,41,nan,nan,-1.924823789,A,308.2,No,No,2.8,58570
ID,4/27/2020,1917,58,40,45,33,33,-2.357990474,A,145.7,No,No,2.8,52225
IL,4/27/2020,45883,1992,40,49,37,37,-2.677971521,A,1206.2,No,No,3.5,62992
IN,4/27/2020,16137,932,40,52,33,33,-2.107121798,A,602,No,No,3.1,54181
KS,4/27/2020,3406,126,40,46,nan,28,-2.131530245,A,268.2,No,No,3.1,56422
KY,4/27/2020,4146,216,40,52,32,32,-1.916459552,A,400.8,No,No,4.3,48375
LA,4/27/2020,27068,1697,40,47,35,35,-1.884241004,A,378.1,No,No,5.1,46145
MA,4/27/2020,56462,3003,40,48,34,34,-3.395027218,C,824.2,Yes,Yes,2.8,77385
MD,4/27/2020,19487,944,40,53,35,28,-2.894899059,B,504.2,No,Yes,3.3,80776
ME,4/27/2020,1023,51,40,43,33,26,-2.851863305,C,130.2,No,No,3.1,56277
MI,4/27/2020,38190,3406,40,26,35,34,-2.872114441,A,805.6,No,No,3.8,54909
MN,4/27/2020,3816,286,40,45,nan,30,-2.525008721,C,549.1,No,No,3.2,68388
MO,4/27/2020,7171,296,40,45,nan,21,-1.99123155,A,543.1,No,No,3.5,53578
MS,4/27/2020,6094,229,40,44,24,24,-1.272086743,B,243.7,No,No,5.5,43529
MT,4/27/2020,449,14,40,46,30,30,-2.295103055,A,96,No,No,3.5,53386
NC,4/27/2020,9035,331,40,48,28,28,-1.918453991,A,851.5,No,No,3.6,52752
ND,4/27/2020,942,19,40,45,nan,nan,-2.342371434,A,92.8,No,No,2.3,61843
NE,4/27/2020,3487,55,40,45,nan,nan,-2.204905017,A,198.6,No,No,3.9,59970
NH,4/27/2020,1938,60,40,45,30,30,-3.100075428,A,138.5,No,No,2.6,73381
NJ,4/27/2020,111188,6044,40,49,37,37,-3.288693149,A,893.7,Yes,Yes,3.8,80088
NM,4/27/2020,2825,104,40,47,34,34,-2.492979046,B,189.7,No,No,4.8,46744
NV,4/27/2020,4708,219,40,46,nan,27,-3.548981497,D,356.4,No,No,3.6,58003
NY,4/27/2020,296991,22267,40,51,36,36,-3.324959801,B,"1,488.10",Yes,Yes,3.8,64894
OH,4/27/2020,16325,753,40,49,34,34,-2.160922349,A,"1,028.40",No,No,4.1,54021
OK,4/27/2020,3280,197,40,25,26,nan,-1.684249442,B,356.6,No,No,3.3,50051
OR,4/27/2020,2354,92,40,50,nan,35,-2.253720599,A,359.3,Yes,Yes,3.3,60212
PA,4/27/2020,43728,1946,40,52,35,26,-2.589020297,C,1307,No,No,4.7,59195
RI,4/27/2020,7708,233,40,49,nan,30,-3.157596207,C,110.7,Yes,Yes,3.1,19343
SC,4/27/2020,5613,177,40,45,nan,20,-1.620630741,A,410.6,No,No,2.4,63870
SD,4/27/2020,2246,11,40,25,nan,nan,-2.28362514,A,86.3,No,No,3.4,50570
TN,4/27/2020,9796,192,40,46,26,25,-1.652894615,A,653.1,No,No,3.3,56521
TX,4/27/2020,25963,699,40,45,nan,25,-2.058667363,A,"2,549.20",No,No,4.5,51340
UT,4/27/2020,4236,41,40,52,nan,31,-2.262614103,A,295.2,No,No,2.5,59206
VA,4/27/2020,13534,458,40,46,nan,28,-2.573242571,E,779.6,No,No,2.7,57513
VT,4/27/2020,855,47,40,45,33,34,-3.402700177,C,65.4,No,Yes,2.4,68358
WA,4/27/2020,13864,771,40,58,33,35,-2.754592994,A,654.7,Yes,Yes,3.9,71535
WI,4/27/2020,6081,281,40,46,33,33,-2.191308784,F,484.2,No,No,3.5,43469
WV,4/27/2020,1077,37,40,42,34,34,-1.904490516,B,152.1,No,No,5,70979
WY,4/27/2020,520,7,40,45,nan,nan,-1.846823117,A,532.8,No,No,3.7,59305
AK,4/28/2020,349,7,41,48,31,31,-2.556952435,B,79.3,No,No,6,73181
AL,4/28/2020,6750,242,41,46,nan,24,-1.195416891,B,393.5,No,No,2.7,48123
AR,4/28/2020,3127,57,41,48,nan,nan,-1.889488818,A,253.2,No,No,3.5,45869
AZ,4/28/2020,6948,297,41,48,nan,28,-2.237303367,A,551.3,No,Yes,4.5,56581
CA,4/28/2020,46570,1884,41,55,40,40,-2.34821012,A,"3,062.50",Yes,Yes,3.9,71805
CO,4/28/2020,14239,734,41,48,33,33,-2.424779083,A,481.5,No,No,2.5,69117
CT,4/28/2020,26312,2089,41,49,36,36,-2.588140726,C,345.1,Yes,Yes,3.7,74168
DC,4/28/2020,3994,190,41,48,34,27,-3.83381344,B,239.7,Yes,Yes,5.2,82372
DE,4/28/2020,4575,137,41,46,35,35,-2.220040907,A,82.8,No,No,4,62852
FL,4/28/2020,32838,1170,41,50,nan,25,-2.498213433,A,"1,823.00",No,No,2.8,52594
GA,4/28/2020,23607,1022,41,45,nan,25,-1.715699462,A,954.3,No,No,3.1,56183
HI,4/28/2020,602,16,41,55,34,34,-4.001110806,D,127.6,No,No,2.7,77765
IA,4/28/2020,6376,136,41,42,nan,nan,-2.144541158,A,308.2,No,No,2.8,58570
ID,4/28/2020,1952,60,41,46,34,34,-1.996201475,A,145.7,No,No,2.8,52225
IL,4/28/2020,48102,2132,41,50,38,38,-2.709322934,A,1206.2,No,No,3.5,62992
IN,4/28/2020,16783,992,41,53,34,34,-2.15018351,A,602,No,No,3.1,54181
KS,4/28/2020,3601,127,41,47,nan,29,-2.313605848,A,268.2,No,No,3.1,56422
KY,4/28/2020,4375,231,41,53,33,33,-1.877725743,A,400.8,No,No,4.3,48375
LA,4/28/2020,27286,1758,41,48,36,36,-2.31817922,A,378.1,No,No,5.1,46145
MA,4/28/2020,58302,3153,41,49,35,35,-3.222976686,C,824.2,Yes,Yes,2.8,77385
MD,4/28/2020,20113,1016,41,54,36,29,-2.750083443,B,504.2,No,Yes,3.3,80776
ME,4/28/2020,1040,51,41,44,34,27,-2.410597161,C,130.2,No,No,3.1,56277
MI,4/28/2020,39234,3566,41,27,36,35,-2.83339445,A,805.6,No,No,3.8,54909
MN,4/28/2020,4181,301,41,46,nan,31,-2.779185981,C,549.1,No,No,3.2,68388
MO,4/28/2020,7306,324,41,46,nan,22,-2.127712165,A,543.1,No,No,3.5,53578
MS,4/28/2020,6342,239,41,45,25,25,-1.412288536,B,243.7,No,No,5.5,43529
MT,4/28/2020,451,15,41,47,31,31,-1.919725531,A,96,No,No,3.5,53386
NC,4/28/2020,9568,353,41,49,29,29,-1.728995553,A,851.5,No,No,3.6,52752
ND,4/28/2020,991,19,41,46,nan,nan,-2.593155131,A,92.8,No,No,2.3,61843
NE,4/28/2020,3613,57,41,46,nan,nan,-2.3032287,A,198.6,No,No,3.9,59970
NH,4/28/2020,2010,60,41,46,31,31,-2.556513832,A,138.5,No,No,2.6,73381
NJ,4/28/2020,113856,6442,41,50,38,38,-3.015983751,A,893.7,Yes,Yes,3.8,80088
NM,4/28/2020,2975,110,41,48,35,35,-2.021911158,B,189.7,No,No,4.8,46744
NV,4/28/2020,4812,225,41,47,nan,28,-3.033383319,D,356.4,No,No,3.6,58003
NY,4/28/2020,300276,22777,41,52,37,37,-3.061982658,B,"1,488.10",Yes,Yes,3.8,64894
OH,4/28/2020,16769,799,41,50,35,35,-2.160261562,A,"1,028.40",No,No,4.1,54021
OK,4/28/2020,3410,207,41,26,27,nan,-2.146283302,B,356.6,No,No,3.3,50051
OR,4/28/2020,2385,99,41,51,nan,36,-2.021320672,A,359.3,Yes,Yes,3.3,60212
PA,4/28/2020,45323,2092,41,53,36,27,-2.39043647,C,1307,No,No,4.7,59195
RI,4/28/2020,7926,239,41,50,nan,31,-2.783125756,C,110.7,Yes,Yes,3.1,19343
SC,4/28/2020,5735,192,41,46,nan,21,-1.42976683,A,410.6,No,No,2.4,63870
SD,4/28/2020,2314,11,41,26,nan,nan,-2.376278602,A,86.3,No,No,3.4,50570
TN,4/28/2020,10031,198,41,47,27,26,-1.635162887,A,653.1,No,No,3.3,56521
TX,4/28/2020,26868,738,41,46,nan,26,-2.220223044,A,"2,549.20",No,No,4.5,51340
UT,4/28/2020,4343,45,41,53,nan,32,-2.040650983,A,295.2,No,No,2.5,59206
VA,4/28/2020,14338,492,41,47,nan,29,-2.377666032,E,779.6,No,No,2.7,57513
VT,4/28/2020,862,47,41,46,34,35,-2.730022508,C,65.4,No,Yes,2.4,68358
WA,4/28/2020,14059,792,41,59,34,36,-2.68113507,A,654.7,Yes,Yes,3.9,71535
WI,4/28/2020,6289,300,41,47,34,34,-2.326190805,F,484.2,No,No,3.5,43469
WV,4/28/2020,1095,38,41,43,35,35,-1.736155207,B,152.1,No,No,5,70979
WY,4/28/2020,536,7,41,46,nan,nan,-1.41455367,A,532.8,No,No,3.7,59305
AK,4/29/2020,353,7,42,49,32,32,-2.543089751,B,79.3,No,No,6,73181
AL,4/29/2020,6925,262,42,47,nan,25,-1.56988302,B,393.5,No,No,2.7,48123
AR,4/29/2020,3207,59,42,49,nan,nan,-1.199269003,A,253.2,No,No,3.5,45869
AZ,4/29/2020,7202,308,42,49,nan,29,-2.236867126,A,551.3,No,Yes,4.5,56581
CA,4/29/2020,48904,1961,42,56,41,41,-2.324788318,A,"3,062.50",Yes,Yes,3.9,71805
CO,4/29/2020,14680,764,42,49,34,34,-2.340305287,A,481.5,No,No,2.5,69117
CT,4/29/2020,26767,2168,42,50,37,37,-2.765177365,C,345.1,Yes,Yes,3.7,74168
DC,4/29/2020,4106,205,42,49,35,28,-3.722165605,B,239.7,Yes,Yes,5.2,82372
DE,4/29/2020,4655,144,42,47,36,36,-2.447923163,A,82.8,No,No,4,62852
FL,4/29/2020,33185,1216,42,51,nan,26,-2.473622265,A,"1,823.00",No,No,2.8,52594
GA,4/29/2020,24300,1086,42,46,nan,26,-2.008805278,A,954.3,No,No,3.1,56183
HI,4/29/2020,605,16,42,56,35,35,-3.983074526,D,127.6,No,No,2.7,77765
IA,4/29/2020,6843,148,42,43,nan,nan,-1.75454077,A,308.2,No,No,2.8,58570
ID,4/29/2020,1984,60,42,47,35,35,-1.93724971,A,145.7,No,No,2.8,52225
IL,4/29/2020,50355,2221,42,51,39,39,-2.543277099,A,1206.2,No,No,3.5,62992
IN,4/29/2020,17409,1065,42,54,35,35,-2.126568984,A,602,No,No,3.1,54181
KS,4/29/2020,3811,132,42,48,nan,30,-1.871211433,A,268.2,No,No,3.1,56422
KY,4/29/2020,4538,235,42,54,34,34,-2.132617864,A,400.8,No,No,4.3,48375
LA,4/29/2020,27660,1802,42,49,37,37,-2.21423049,A,378.1,No,No,5.1,46145
MA,4/29/2020,60265,3405,42,50,36,36,-3.094363074,C,824.2,Yes,Yes,2.8,77385
MD,4/29/2020,20942,1078,42,55,37,30,-2.693023,B,504.2,No,Yes,3.3,80776
ME,4/29/2020,1056,52,42,45,35,28,-2.164666215,C,130.2,No,No,3.1,56277
MI,4/29/2020,40360,3670,42,28,37,36,-2.963963336,A,805.6,No,No,3.8,54909
MN,4/29/2020,4644,319,42,47,nan,32,-2.399109089,C,549.1,No,No,3.2,68388
MO,4/29/2020,7426,331,42,47,nan,23,-1.738434197,A,543.1,No,No,3.5,53578
MS,4/29/2020,6569,250,42,46,26,26,-1.395623498,B,243.7,No,No,5.5,43529
MT,4/29/2020,451,16,42,48,32,32,-1.963365305,A,96,No,No,3.5,53386
NC,4/29/2020,9947,366,42,50,30,30,-1.899669464,A,851.5,No,No,3.6,52752
ND,4/29/2020,1033,19,42,47,nan,nan,-1.887796546,A,92.8,No,No,2.3,61843
NE,4/29/2020,3876,68,42,47,nan,nan,-2.061530786,A,198.6,No,No,3.9,59970
NH,4/29/2020,2054,66,42,47,32,32,-2.430144507,A,138.5,No,No,2.6,73381
NJ,4/29/2020,116264,6770,42,51,39,39,-3.185078297,A,893.7,Yes,Yes,3.8,80088
NM,4/29/2020,3213,112,42,49,36,36,-1.949033986,B,189.7,No,No,4.8,46744
NV,4/29/2020,4934,237,42,48,nan,29,-3.123685005,D,356.4,No,No,3.6,58003
NY,4/29/2020,304994,23287,42,53,38,38,-3.187113552,B,"1,488.10",Yes,Yes,3.8,64894
OH,4/29/2020,17303,937,42,51,36,36,-2.25436394,A,"1,028.40",No,No,4.1,54021
OK,4/29/2020,3473,214,42,27,28,nan,-1.158740501,B,356.6,No,No,3.3,50051
OR,4/29/2020,2446,101,42,52,nan,37,-2.095384698,A,359.3,Yes,Yes,3.3,60212
PA,4/29/2020,46191,2392,42,54,37,28,-2.50151722,C,1307,No,No,4.7,59195
RI,4/29/2020,8247,251,42,51,nan,32,-2.799864707,C,110.7,Yes,Yes,3.1,19343
SC,4/29/2020,5881,232,42,47,nan,22,-1.673665607,A,410.6,No,No,2.4,63870
SD,4/29/2020,2375,13,42,27,nan,nan,-1.767585202,A,86.3,No,No,3.4,50570
TN,4/29/2020,10312,204,42,48,28,27,-1.88740779,A,653.1,No,No,3.3,56521
TX,4/29/2020,27839,776,42,47,nan,27,-2.005611672,A,"2,549.20",No,No,4.5,51340
UT,4/29/2020,4499,45,42,54,nan,33,-1.800553164,A,295.2,No,No,2.5,59206
VA,4/29/2020,14961,522,42,48,nan,30,-2.345257716,E,779.6,No,No,2.7,57513
VT,4/29/2020,862,47,42,47,35,36,-2.652474807,C,65.4,No,Yes,2.4,68358
WA,4/29/2020,14378,805,42,60,35,37,-2.721218748,A,654.7,Yes,Yes,3.9,71535
WI,4/29/2020,6520,308,42,48,35,35,-2.157143799,F,484.2,No,No,3.5,43469
WV,4/29/2020,1109,40,42,44,36,36,-1.817803483,B,152.1,No,No,5,70979
WY,4/29/2020,544,7,42,47,nan,nan,-1.052004912,A,532.8,No,No,3.7,59305
AK,4/30/2020,353,7,43,50,33,33,-2.786561011,B,79.3,No,No,6,73181
AL,4/30/2020,7068,272,43,48,nan,26,-1.411260565,B,393.5,No,No,2.7,48123
AR,4/30/2020,3281,61,43,50,nan,nan,-1.430757833,A,253.2,No,No,3.5,45869
AZ,4/30/2020,7648,320,43,50,nan,30,-2.581714726,A,551.3,No,Yes,4.5,56581
CA,4/30/2020,50470,2057,43,57,42,42,-2.692317551,A,"3,062.50",Yes,Yes,3.9,71805
CO,4/30/2020,15207,775,43,50,35,35,-2.893645393,A,481.5,No,No,2.5,69117
CT,4/30/2020,27700,2257,43,51,38,38,-3.359373734,C,345.1,Yes,Yes,3.7,74168
DC,4/30/2020,4323,224,43,50,36,29,-4.198105797,B,239.7,Yes,Yes,5.2,82372
DE,4/30/2020,4734,152,43,48,37,37,-3.114655064,A,82.8,No,No,4,62852
FL,4/30/2020,33683,1267,43,52,nan,27,-3.005355086,A,"1,823.00",No,No,2.8,52594
GA,4/30/2020,25431,1121,43,47,nan,27,-2.094308631,A,954.3,No,No,3.1,56183
HI,4/30/2020,609,16,43,57,36,36,-4.123059415,D,127.6,No,No,2.7,77765
IA,4/30/2020,7145,162,43,44,nan,nan,-1.878944119,A,308.2,No,No,2.8,58570
ID,4/30/2020,2016,63,43,48,36,36,-2.545018365,A,145.7,No,No,2.8,52225
IL,4/30/2020,52918,2361,43,52,40,40,-2.679212821,A,1206.2,No,No,3.5,62992
IN,4/30/2020,18099,1114,43,55,36,36,-2.378944038,A,602,No,No,3.1,54181
KS,4/30/2020,4305,133,43,49,nan,31,-2.25218942,A,268.2,No,No,3.1,56422
KY,4/30/2020,4708,240,43,55,35,35,-2.290921036,A,400.8,No,No,4.3,48375
LA,4/30/2020,28001,1862,43,50,38,38,-2.079725842,A,378.1,No,No,5.1,46145
MA,4/30/2020,62205,3562,43,51,37,37,-3.654652978,C,824.2,Yes,Yes,2.8,77385
MD,4/30/2020,21825,1140,43,56,38,31,-3.420079046,B,504.2,No,Yes,3.3,80776
ME,4/30/2020,1095,53,43,46,36,29,-2.810695792,C,130.2,No,No,3.1,56277
MI,4/30/2020,41347,3788,43,29,38,37,-3.089254099,A,805.6,No,No,3.8,54909
MN,4/30/2020,5136,343,43,48,nan,33,-2.501668077,C,549.1,No,No,3.2,68388
MO,4/30/2020,7563,341,43,48,nan,24,-1.859867733,A,543.1,No,No,3.5,53578
MS,4/30/2020,6815,261,43,47,27,27,-1.502918294,B,243.7,No,No,5.5,43529
MT,4/30/2020,452,16,43,49,33,33,-2.496145166,A,96,No,No,3.5,53386
NC,4/30/2020,10507,385,43,51,31,31,-2.396439709,A,851.5,No,No,3.6,52752
ND,4/30/2020,1067,19,43,48,nan,nan,-2.641410847,A,92.8,No,No,2.3,61843
NE,4/30/2020,4332,71,43,48,nan,nan,-2.25088894,A,198.6,No,No,3.9,59970
NH,4/30/2020,2146,72,43,48,33,33,-3.169515228,A,138.5,No,No,2.6,73381
NJ,4/30/2020,118652,7228,43,52,40,40,-3.694046057,A,893.7,Yes,Yes,3.8,80088
NM,4/30/2020,3411,123,43,50,37,37,-2.413882222,B,189.7,No,No,4.8,46744
NV,4/30/2020,5053,243,43,49,nan,30,-3.459986511,D,356.4,No,No,3.6,58003
NY,4/30/2020,309696,23616,43,54,39,39,-3.624803516,B,"1,488.10",Yes,Yes,3.8,64894
OH,4/30/2020,18027,975,43,52,37,37,-2.425398838,A,"1,028.40",No,No,4.1,54021
OK,4/30/2020,3618,222,43,28,29,nan,-1.632707908,B,356.6,No,No,3.3,50051
OR,4/30/2020,2510,103,43,53,nan,38,-2.288050172,A,359.3,Yes,Yes,3.3,60212
PA,4/30/2020,48224,2580,43,55,38,29,-3.01070186,C,1307,No,No,4.7,59195
RI,4/30/2020,8621,266,43,52,nan,33,-3.516142741,C,110.7,Yes,Yes,3.1,19343
SC,4/30/2020,6095,244,43,48,nan,23,-1.878291337,A,410.6,No,No,2.4,63870
SD,4/30/2020,2450,17,43,28,nan,nan,-2.236301317,A,86.3,No,No,3.4,50570
TN,4/30/2020,10562,208,43,49,29,28,-1.919822401,A,653.1,No,No,3.3,56521
TX,4/30/2020,29072,828,43,48,nan,28,-2.197140475,A,"2,549.20",No,No,4.5,51340
UT,4/30/2020,4672,46,43,55,nan,34,-2.351472448,A,295.2,No,No,2.5,59206
VA,4/30/2020,15846,552,43,49,nan,31,-3.017080995,E,779.6,No,No,2.7,57513
VT,4/30/2020,866,49,43,48,36,37,-3.538332447,C,65.4,No,Yes,2.4,68358
WA,4/30/2020,14696,822,43,61,36,38,-2.928959359,A,654.7,Yes,Yes,3.9,71535
WI,4/30/2020,6854,316,43,49,36,36,-2.164563807,F,484.2,No,No,3.5,43469
WV,4/30/2020,1125,44,43,45,37,37,-2.193255902,B,152.1,No,No,5,70979
WY,4/30/2020,559,7,43,48,nan,nan,-1.935084767,A,532.8,No,No,3.7,59305
AK,5/1/2020,362,7,44,51,34,34,-2.551919102,B,79.3,No,No,6,73181
AL,5/1/2020,7294,289,44,49,nan,27,-1.600127314,B,393.5,No,No,2.7,48123
AR,5/1/2020,3310,64,44,51,nan,nan,-1.627936169,A,253.2,No,No,3.5,45869
AZ,5/1/2020,7962,330,44,51,nan,31,-2.50405796,A,551.3,No,Yes,4.5,56581
CA,5/1/2020,52318,2147,44,58,43,43,-2.735547915,A,"3,062.50",Yes,Yes,3.9,71805
CO,5/1/2020,15661,818,44,51,36,36,-2.883313697,A,481.5,No,No,2.5,69117
CT,5/1/2020,28764,2339,44,52,39,39,-3.400526599,C,345.1,Yes,Yes,3.7,74168
DC,5/1/2020,4658,231,44,51,37,30,-4.198670465,B,239.7,Yes,Yes,5.2,82372
DE,5/1/2020,4918,159,44,49,38,38,-3.015167485,A,82.8,No,No,4,62852
FL,5/1/2020,34720,1313,44,53,nan,28,-2.747694495,A,"1,823.00",No,No,2.8,52594
GA,5/1/2020,26436,1153,44,48,nan,28,-2.258682973,A,954.3,No,No,3.1,56183
HI,5/1/2020,610,16,44,58,37,37,-4.235598566,D,127.6,No,No,2.7,77765
IA,5/1/2020,7883,170,44,45,nan,nan,-2.225044857,A,308.2,No,No,2.8,58570
ID,5/1/2020,2035,63,44,49,37,37,-2.268356037,A,145.7,No,No,2.8,52225
IL,5/1/2020,56055,2464,44,53,41,41,-2.811151698,A,1206.2,No,No,3.5,62992
IN,5/1/2020,18941,1175,44,56,37,37,-2.49792027,A,602,No,No,3.1,54181
KS,5/1/2020,4510,136,44,50,nan,32,-2.645769691,A,268.2,No,No,3.1,56422
KY,5/1/2020,4879,248,44,56,36,36,-2.314355037,A,400.8,No,No,4.3,48375
LA,5/1/2020,28711,1927,44,51,39,39,-2.445443594,A,378.1,No,No,5.1,46145
MA,5/1/2020,64311,3716,44,52,38,38,-3.848908765,C,824.2,Yes,Yes,2.8,77385
MD,5/1/2020,23566,1192,44,57,39,32,-3.268789232,B,504.2,No,Yes,3.3,80776
ME,5/1/2020,1123,55,44,47,37,30,-3.317235398,C,130.2,No,No,3.1,56277
MI,5/1/2020,42348,3866,44,30,39,38,-2.96409026,A,805.6,No,No,3.8,54909
MN,5/1/2020,5730,371,44,49,nan,34,-2.829689544,C,549.1,No,No,3.2,68388
MO,5/1/2020,7840,355,44,49,nan,25,-2.18208249,A,543.1,No,No,3.5,53578
MS,5/1/2020,7212,281,44,48,28,28,-1.876224746,B,243.7,No,No,5.5,43529
MT,5/1/2020,452,16,44,50,34,34,-2.264034307,A,96,No,No,3.5,53386
NC,5/1/2020,10922,405,44,52,32,32,-2.292933931,A,851.5,No,No,3.6,52752
ND,5/1/2020,1107,23,44,49,nan,nan,-2.953799484,A,92.8,No,No,2.3,61843
NE,5/1/2020,4838,73,44,49,nan,nan,-2.551209287,A,198.6,No,No,3.9,59970
NH,5/1/2020,2310,81,44,49,34,34,-3.542349247,A,138.5,No,No,2.6,73381
NJ,5/1/2020,121190,7538,44,53,41,41,-3.572368064,A,893.7,Yes,Yes,3.8,80088
NM,5/1/2020,3513,131,44,51,38,38,-2.763214719,B,189.7,No,No,4.8,46744
NV,5/1/2020,5249,254,44,50,nan,31,-3.3950245,D,356.4,No,No,3.6,58003
NY,5/1/2020,313575,23841,44,55,40,40,-3.700143711,B,"1,488.10",Yes,Yes,3.8,64894
OH,5/1/2020,18743,1002,44,53,38,38,-2.579186479,A,"1,028.40",No,No,4.1,54021
OK,5/1/2020,3748,230,44,29,30,nan,-1.760984879,B,356.6,No,No,3.3,50051
OR,5/1/2020,2579,104,44,54,nan,39,-2.399083383,A,359.3,Yes,Yes,3.3,60212
PA,5/1/2020,49764,2671,44,56,39,30,-2.997593987,C,1307,No,No,4.7,59195
RI,5/1/2020,8962,279,44,53,nan,34,-3.632519363,C,110.7,Yes,Yes,3.1,19343
SC,5/1/2020,6258,256,44,49,nan,24,-1.992778204,A,410.6,No,No,2.4,63870
SD,5/1/2020,2525,21,44,29,nan,nan,-2.61885341,A,86.3,No,No,3.4,50570
TN,5/1/2020,11853,214,44,50,30,29,-1.999134816,A,653.1,No,No,3.3,56521
TX,5/1/2020,30342,853,44,49,nan,29,-2.32510655,A,"2,549.20",No,No,4.5,51340
UT,5/1/2020,4829,46,44,56,nan,35,-2.250543098,A,295.2,No,No,2.5,59206
VA,5/1/2020,16901,581,44,50,nan,32,-2.974801446,E,779.6,No,No,2.7,57513
VT,5/1/2020,879,50,44,49,37,38,-3.946906413,C,65.4,No,Yes,2.4,68358
WA,5/1/2020,15010,829,44,62,37,39,-2.773358038,A,654.7,Yes,Yes,3.9,71535
WI,5/1/2020,7314,327,44,50,37,37,-2.403432158,F,484.2,No,No,3.5,43469
WV,5/1/2020,1151,47,44,46,38,38,-2.428285355,B,152.1,No,No,5,70979
WY,5/1/2020,566,7,44,49,nan,nan,-1.883233865,A,532.8,No,No,3.7,59305
AK,5/2/2020,363,7,45,52,35,35,-1.130797697,B,79.3,No,No,6,73181
AL,5/2/2020,7611,288,45,50,nan,28,-1.473920423,B,393.5,No,No,2.7,48123
AR,5/2/2020,3372,72,45,52,nan,nan,-1.63332069,A,253.2,No,No,3.5,45869
AZ,5/2/2020,8364,353,45,52,nan,32,-2.476184673,A,551.3,No,Yes,4.5,56581
CA,5/2/2020,53753,2213,45,59,44,44,-2.84230822,A,"3,062.50",Yes,Yes,3.9,71805
CO,5/2/2020,16118,830,45,52,37,37,-3.17494652,A,481.5,No,No,2.5,69117
CT,5/2/2020,29287,2436,45,53,40,40,-3.168796182,C,345.1,Yes,Yes,3.7,74168
DC,5/2/2020,4797,240,45,52,38,31,-4.019754408,B,239.7,Yes,Yes,5.2,82372
DE,5/2/2020,5038,168,45,50,39,39,-2.989597968,A,82.8,No,No,4,62852
FL,5/2/2020,35455,1363,45,54,nan,29,-2.995784474,A,"1,823.00",No,No,2.8,52594
GA,5/2/2020,27268,1161,45,49,nan,29,-2.276265629,A,954.3,No,No,3.1,56183
HI,5/2/2020,611,16,45,59,38,38,-4.566845293,D,127.6,No,No,2.7,77765
IA,5/2/2020,8641,175,45,46,nan,nan,-2.690711055,A,308.2,No,No,2.8,58570
ID,5/2/2020,2061,64,45,50,38,38,-2.27972895,A,145.7,No,No,2.8,52225
IL,5/2/2020,58505,2576,45,54,42,42,-3.01273891,A,1206.2,No,No,3.5,62992
IN,5/2/2020,19629,1229,45,57,38,38,-2.6584046,A,602,No,No,3.1,54181
KS,5/2/2020,4863,140,45,51,nan,33,-2.750959893,A,268.2,No,No,3.1,56422
KY,5/2/2020,4881,252,45,57,37,37,-2.378973528,A,400.8,No,No,4.3,48375
LA,5/2/2020,29140,1950,45,52,40,40,-2.334269187,A,378.1,No,No,5.1,46145
MA,5/2/2020,66263,3846,45,53,39,39,-3.602395906,C,824.2,Yes,Yes,2.8,77385
MD,5/2/2020,24568,1251,45,58,40,33,-3.192185411,B,504.2,No,Yes,3.3,80776
ME,5/2/2020,1152,56,45,48,38,31,-2.901682388,C,130.2,No,No,3.1,56277
